kode_id;nama;noreg
00155;MONITOR HP V194 18.5-IN MNT;B1AC0100010Q00155
00057;PC-MONITOR LCD 17 INCH;B1AC0100070100057
00003;VSX 3000 IP-ONLY SYSTEM (PAL);B4RT0B87010400003
00195;MODUL RECTIFIER ( PN - ) ( PN - );B3CD042K010100195
00495;CISCO1811/K9DUAL ETHERNET SECURITY ROUTER WITH V.92;B2WN0131041N00495
00518;CISCO 881-K9;B2WN0131042B00518
00274;AC RECTIFIER ( PN - ) ( PN - );B2WN020D020200274
00052;MODUL RECTIFIER APR48-ES;B3CD0400030U00052
00049;MODUL RECTIFIER APR48-ES;B3CD0400030U00049
A0156;RAISECOM 3G/4G ROUTER-DUAL SIM;B2WN01AH020KA0156
00071;SUBRACK;B3CD0400030I00071
00283;MODUL RECTIFIER ( PN - ) ( PN - );B3CD042K010100283
00830;MODUL RECTIFIER ( PN - ) ( PN - );B3CD042K010100830
04581;PSU FOR EVOLUTION X1 SATELITE ROUTER;B2WS02A7020404581
00191;MODUL RECTIFIER APR48-ES;B3CD0400030U00191
A0208;RAISECOM 3G/4G ROUTER-DUAL SIM;B2WN01AH020KA0208
00071;1U X 19 SUBRACK FOR 2 X RECTIFIERS C/W SC200+IOBGP;B3CD0400030H00071
00119;1U X 19 SUBRACK FOR 2 X RECTIFIERS C/W SC200+IOBGP;B3CD0400030H00119
00654;MODUL RECTIFIER ( PN - ) ( PN - );B3CD042K010100654
00182;INVERTER 1 KVA INTARI TYPE (+/- 48 VDC TO 220 VAC) ( PN - );B3CD0700010300182
00151;INVERTER 1 KVA INTARI TYPE (+/- 48 VDC TO 220 VAC) ( PN - );B3CD0700010300151
00204;INVERTER 1 KVA INTARI TYPE (+/- 48 VDC TO 220 VAC) ( PN - );B3CD0700010300204
00173;CISCO 881-K9;B2WN0131042B00173
00773;MODUL RECTIFIER ( PN - ) ( PN - );B3CD042K010100773
00015;MODUL RECTIFIER APR48-ES;B3CD0400030U00015
00734;MODUL RECTIFIER ( PN - ) ( PN - );B3CD042K010100734
A0010;UPS 1KVA with IT incl SNMP;B3CD0100212MA0010
A0085;Power Supply Module (1000W) DC for SH9HU;B2WN0150117MA0085
00311;UPS INCLUDE INTERNAL IT TRANSFORMER 1 KVA ( PN - );B3CD012F030100311
00004;ISOLATION TRANSFORMER 3 KVA;B3CD115R010200004
01368;ISOLATION TRANSFORMER (IT) 600VA ( PN - );B3CD115R010501368
00269;UPS 1 KVA INCLUDE IT TRANSFORMER;B3CD0100020300269
00240;STABILIZER 1000 VA 220 V 1PH/50HZ;B3CD0600010800240
00142;UPS 1 KVA;B3CD0100020200142
A0145;Fan Module for SH9HU;B2WN0150115MA0145
00019;UPS LAPLACE 3 KVA;B3CD012F010300019
A0049;Common Equipment Module for SH9HU;B2WN0150116MA0049
A0049;9HU Shelf;B2WN0150125MA0049
A0062;CARD SCU-II;B2WN01VS010NA0062
00077;UPS LAPLACE 3 KVA;B3CD012F010300077
A0086;Power Supply Module (1000W) DC for SH9HU;B2WN0150117MA0086
01774;USO-ISOLATION TRANSFORMER (IT) 600VA ( PN - );USSP06AP010101774
A0146;Fan Module for SH9HU;B2WN0150115MA0146
00212;UPS 1 KVA INCLUDE IT TRANSFORMER;B3CD0100020300212
A0147;Fan Module for SH9HU;B2WN0150115MA0147
00519;UPS INCLUDE INTERNAL IT TRANSFORMER 1 KVA ( PN - );B3CD012F030100519
00219;ISOLATION TRANSFORMER (IT-1000);B3CD115R010100219
00035;CPU DELL OPTIPLEX 330 MT;B1WS014E020G00035
00005;PC DESKTOP ( PN - );B1SV0100001A00005
00002;CPU DELL OPTIPLEX 320DT;B1WS014E020E00002
00007;CPU DELL OPTIPLEX 320DT;B1WS014E020E00007
00001;CPU-HP 3340MT;B1WS012X010500001
00038;CPU DELL OPTIPLEX 330 MT;B1WS014E020G00038
00004;PC DESKTOP ( PN - );B1SV0100001A00004
00034;MESIN ABSENSI;B4PK0G00010100034
00001;BARCODE PRINTER KECIL 118 MM;B4PK0900010400001
00027;MESIN PRINTER ABSENSI;B4PK0G00010200027
00042;IDU XPAND SDH+IP WITH 16E1 NERA ( PN - );B2WS023A010600042
00216;INVERTER 1 KVA INTARI TYPE (+/- 48 VDC TO 220 VAC) ( PN - );B3CD0700010300216
03639;"POWER DSINE REDMAX/HIMAX SU-O;1 X ETH PORTS ( PN - PD-300 1/AC )";B2WS029G010403639
00459;NOTEBOOK;B1LT0000000600459
A0009;PowerEdge R740 Server;B1SV0100009MA0009
00021;NOTEBOOK CORE 2 DUO PROCESSOR;B1LT0000000C00021
00009;RAISECOM 3U, 16-SLOT CHASSIS, WITH TWO DC POWER SUPPLY MODULES;B2WN01AH020100009
00161;RECTIFIER 220 VAC TO 48 VDC, 8A ( PN - );B3CD0400030N00161
A0017;NEXT GENERATION CARRIER ETHERNET DEMARCATION DEVICE;B2WN0202011NA0017
A0263;GPON optical module, OLT side, 60 km, quasi-industrial, DDM, RoHS Tx wavelength 1490 nm, uplink rate 1.25 Gbit/s, downlink rate ;B2WN0286635MA0263
A1282;XGS-PON/GPON Combo optical module, OLT side, 20 km, commercial, DDM, RoHSXGS-PON: Tx wavelength 1577 nm, uplink rate 9.953 and 2;B2WN00A0289MA1282
A0246;SFP+ 10G-SINGLESTRAIN 20KM (Tx-1330 / Rx-1270) (Brand : ATOP);B2WN0150091MA0246
A0447B;ADAPTER 12V, 1.5A FOR BIVOCOM;B2WS0200138MA0447B
A0329;Starview QSFP28 100Gbps module 100GBase aggregating 4 x 25Gbps 850nm duplex MM (MPO-12) with Digital Diagnostic Monitoring (DDM);B2WN0287157MA0329
A0112;SFP 1G-SINGLESTRAIN 40KM (Tx-1310 / Rx-1550) (Brand : Atop);B2WN0286987MA0112
A1346;FortiGate 40F;B2WN0286418MA1346
A0040;Meraki MR 802.3at PoE Injector (EU Plug);B2WS0200135MA0040
A0182B;Power Supply STARLINK;B2WS0138153MA0182B
A0844;Adapter 12V, 1.5A for BIVOCOM;B2WSBKA0139MA0844
A0040;Common Equipment Module for SH9HU;B2WN0150116MA0040
A0038;DUAL FAN FOR ISCOM 3000X SERIES;B2WN0150075MA0038
A2351B;ADAPTOR 12V 1A;B2WN0150153MA2351B
A0048;Adapter 12V, 1.5A for BIVOCOM;B2WS0200138MA0048
A1285;XGS-PON/GPON Combo optical module, OLT side, 20 km, commercial, DDM, RoHSXGS-PON: Tx wavelength 1577 nm, uplink rate 9.953 and 2;B2WN00A0289MA1285
A0002B;SFP+ 10G 1550nm 40KM;B2WN0286956MA0002B
A0556;SFP+ 10G RAISECOM 10KM 1310NM;B2WN0286151MA0556
A0026B;DC PDU/DCDU;B3CD08A0003MA0026B
A0030B;AC POWER SUPPLY FOR RAX711-C-R SERIES PROJECT LAMBDA;B2WN0287075MA0030B
A0134;SFP 1G-SINGLESTRAIN 40KM (Tx-1310 / Rx-1550) (Brand : Atop);B2WN0286987MA0134
A0148;SFP 1G-SINGLESTRAIN 40KM (Tx-1550 / Rx-1310) (Brand : Atop);B2WN0286985MA0148
A0955;psu 12V, 3A for FortiGate 40 F;B2WN0286417MA0955
A0425;SFP+ 10G RAISECOM 10KM 1310NM;B2WN0286151MA0425
A0130;SFP 1G-SINGLESTRAIN 40KM (Tx-1550 / Rx-1310) (Brand : Atop);B2WN0286985MA0130
A1035;XGS-PON/GPON Combo optical module, OLT side, 20 km, commercial, DDM, RoHSXGS-PON: Tx wavelength 1577 nm, uplink rate 9.953 and 2;B2WN00A0289MA1035
A0261;Starview QSFP28 100Gbps module 100GBase aggregating 4 x 25Gbps 850nm duplex MM (MPO-12) with Digital Diagnostic Monitoring (DDM);B2WN0287157MA0261
A0044;POWER SUPPLY/ADAPTOR FOR GAZELLE R220I-VM-FL;B2WN0150108MA0044
A0110;SFP 1G-SINGLESTRAIN 40KM (Tx-1310 / Rx-1550) (Brand : Atop);B2WN0286987MA0110
A0078;SFP+ 10G 850nm 300M LC;B2WN0286825MA0078
A0326;Starview QSFP28 100Gbps module 100GBase aggregating 4 x 25Gbps 850nm duplex MM (MPO-12) with Digital Diagnostic Monitoring (DDM);B2WN0287157MA0326
A0462;Mikrotik RB760iGS (hEX S);B2WN0286872MA0462
A0405;ADAPTOR 12V 1A;B2WN0150153MA0405
A0464;SFP+ 10G RAISECOM 10KM 1310NM;B2WN0286151MA0464
A0035;6COM SFP+ 10G LR 1310nm;B2WN0286824MA0035
A0091;SFP+ 10G 850nm 300M LC;B2WN0286825MA0091
A0146;SFP+ ATOP 10G–SINGLESTRAIN 20KM (Tx-1270 / Rx-1330);B2WN0150089MA0146
A0114;SFP 1G-SINGLESTRAIN 40KM (Tx-1310 / Rx-1550) (Brand : Atop);B2WN0286987MA0114
A0244B;ADAPTER 12V, 1.5A FOR BIVOCOM;B2WS0200138MA0244B
A0156;AC Power Adaptor for FG/FWF 60E/61E, 60F/61F, and 80E/81E;B2WN0286499MA0156
A0301;Starview QSFP28 100Gbps module 100GBase aggregating 4 x 25Gbps 850nm duplex MM (MPO-12) with Digital Diagnostic Monitoring (DDM);B2WN0287157MA0301
00194;RAISECOM DEMARCATION OAM, 4GE RJ45 + 2*GE SFP, AC ( PN - RC551E-4GE-AC );B2WN0202011J00194
A0093;SFP+ 10G 850nm 300M LC;B2WN0286825MA0093
A0846;MIKROTIK RB951UI-2HND ( PN - ) ( PN - );B2WS028N0113A0846
A0338B;DC POWER SUPPLY FOR RAX711-C-R SERIES;B2WN0286406MA0338B
A0295;GPON optical module,OLT side, 60 km, quasi-industrial, DDM, RoHS, Tx wavelength 1490 nm, uplink rate 1.25 Gbit/s, downlink rate ;B2WN0286635MA0295
A0221;Customized 1000BASE-T SFP Copper RJ-45 100m Transceiver Module (FS P/N: SFP-GB-GE-T);B2WN0286631MA0221
00202;MINI SWITCH HUB 10/100 8 PORT ( PN - );B2WN0262010300202
00114;TA5004 FAN MOD 19IN CHASSIS;B2WN02VG040D00114
00211;INVERTER 1 KVA INTARI TYPE (+/- 48 VDC TO 220 VAC) ( PN - );B3CD0700010300211
A0100;SFP ATOP up to 1.25G ER Single Core 1310nm/1550nm, 40km (APSB35123xDL40);B2WN0286987MA0100
00224;INVERTER 1 KVA INTARI TYPE (+/- 48 VDC TO 220 VAC) ( PN - );B3CD0700010300224
A0226;SFP+ 10G-SINGLESTRAIN 20KM (Tx-1330 / Rx-1270) (brand: FS/Qonitech/Atop/3Tech/6Com);B2WN0287060MA0226
A0358;POWER SUPPLY/ADAPTOR FOR GAZELLE R220I-VM-FL;B2WN0150108MA0358
A6219;ADAPTOR 12V 1A;B2WN0150153MA6219
A0251;ADAPTOR 12V 1A;B2WN0150153MA0251
A0014B;DC PDU/DCDU;B3CD08A0003MA0014B
00004;FIBER DRIVER RAISECOM MODULE V35 RC832-30-FV35-SS13;B2WN01AH010900004
A0121B;POWER MODULE DPR3000B-48;B3CD0400049MA0121B
A0850;MIKROTIK RB951UI-2HND ( PN - ) ( PN - );B2WS028N0113A0850
A1040;PSU FORTI FG-50E/FG-30E;B2WN0286208MA1040
00115;TA5004 POWER/ALM MODULE;B2WN02VG040C00115
A0023;SFP 1.25G 1310nm 10KM DDM LC;B2WN0287028MA0023
A0060;Starview QSFP28 100Gbps module 100GBase aggregating 4 x 25Gbps duplex LWDM (1295.6 nm, 1300.1 nm, 1304.6 nm, and 1309.1nm) wavel;B2WN00A0219MA0060
A0291;GPON optical module,OLT side, 60 km, quasi-industrial, DDM, RoHS, Tx wavelength 1490 nm, uplink rate 1.25 Gbit/s, downlink rate ;B2WN0286635MA0291
A0256;SWITCH DEMARKASI 10G (New Version L3);B2WN0286404MA0256
A0215;psu 12V, 3A for FortiGate 40 F;B2WN0286417MA0215
A1050;XGS-PON/GPON Combo optical module, OLT side, 20 km, commercial, DDM, RoHSXGS-PON: Tx wavelength 1577 nm, uplink rate 9.953 and 2;B2WN00A0289MA1050
A0051;AC POWER SUPPLY FOR RAX711-C-R SERIES;B2WN0286405MA0051
A0174;SFP+ ATOP 10G–SINGLESTRAIN 20KM (Tx-1330 / Rx-1270);B2WN0150091MA0174
A0056;10GBASE ZR SFP+ 1550nm 80km Huawei & Edge-Core Compatible;B2WN0286944MA0056
A0043B;POWER MODULE DPR3000B-48;B3CD0400049MA0043B
A0168;SFP+ 10G 1310nm 10KM LC;B2WN0286824MA0168
A0016;6COM SFP+ 10G SR 850nm;B2WN0286825MA0016
A0052;6C-SFP-0301D SFP 1.25G 850nm 550M;B2WN0286922MA0052
A0043;6COM SFP+ 10G SR 850nm;B2WN0286825MA0043
00216;GPON ONT,G-93T1;B2WN0100044D00216
A0205;RAISECOM 3G/4G ROUTER-DUAL SIM;B2WN01AH020KA0205
A0255;ADAPTOR 12V 1A;B2WN0150153MA0255
A0220;POWER SUPPLY/ADAPTOR FOR GAZELLE R220I-VM-FL;B2WN0150108MA0220
A0130;Starview QSFP28 100Gbps module 100GBase aggregating 4 x 25Gbps 850nm duplex MM (MPO-12) with Digital Diagnostic Monitoring (DDM);B2WN0287157MA0130
A0048;UPS 1KVA with IT incl SNMP;B3CD0100212MA0048
A0017;6COM SFP+ 10G SR 850nm;B2WN0286825MA0017
A0157B;CARD ISCOM6820-SMUB - Uplink MCC one 100GE (QSFP28) and two 1/10GE (SFP+);B2WN00A0293MA0157B
A0336;Starview QSFP28 100Gbps module 100GBase aggregating 4 x 25Gbps duplex LWDM (1295.6nm, 1300.1 nm, 1304.6 nm, and 1309.1nm) wavele;B2WN00A0189MA0336
A0058;Starview QSFP28 100Gbps module 100GBase aggregating 4 x 25Gbps duplex LWDM (1295.6 nm, 1300.1 nm, 1304.6 nm, and 1309.1nm) wavel;B2WN00A0219MA0058
A1444;PSU FORTI FG-50E/FG-30E;B2WN0286208MA1444
A0210;SFP+ 10G-SINGLESTRAIN 20KM (Tx-1270 / Rx-1330) (brand: FS/Qonitech/Atop/3Tech/6Com);B2WN0287057MA0210
A0079;SFP+ 10G 850nm 300M LC;B2WN0286825MA0079
A0252;ADAPTOR 12V 1A;B2WN0150153MA0252
A1100;psu 12V, 3A for FortiGate 40 F;B2WN0286417MA1100
00248;RECTIFIER 220 VAC TO -48 VDC, 4A ( PN - );B3CD0400030100248
A0020;SFP+ 10G RAISECOM 40KM;B2WN0150017MA0020
A1372;10 Gbit/s, 10 km, 1310 nm, dual fiber, single mode, DDM, RoHS, commercial, Raisecom USFP+ optical transceiver;B2WN0286151MA1372
A0228;RECTIFIER 220 VAC TO 48 VDC, 10A;B3CD0400030PA0228
A0165;SFP+ 10G 850nm 300M LC;B2WN0286825MA0165
A0499;FORTIGATE-50E HW AND WARRANTY;B2WN0262020HA0499
A0388;ISCOM6108-XGS: XGS-PON metal shell MDU, user side interface is 1*2.5GE+7*GE+1*10GF, external European power adapter, PON optical;B2WN0150268MA0388
B0131;ADAPTOR 12V 1A;B2WN0150153MB0131
A0120B;POWER MODULE DPR3000B-48;B3CD0400049MA0120B
A0501;Starview QSFP28 100Gbps module 100GBase aggregating 4 x 25Gbps duplex LWDM (1295.6 nm, 1300.1 nm, 1304.6 nm, and 1309.1nm) wavel;B2WN00A0219MA0501
A0099B;Power Supply STARLINK;B2WS0138153MA0099B
A0501;Mikrotik RB760iGS (hEX S);B2WN0286872MA0501
A0067;SFP+ 10G RAISECOM 10KM 1310NM;B2WN0286151MA0067
A0027B;POWER MODULE DPR3000B-48;B3CD0400049MA0027B
A0098;SFP ATOP up to 1.25G ER Single Core 1550nm/1310nm, 40km (APSB53123xDL40);B2WN0286985MA0098
A0096;SFP+ 10G 850nm 300M LC;B2WN0286825MA0096
A0017;Mikrotik CCR1036-12G-4S;B2WN0286209MA0017
A0883;PSU FORTI FG-50E/FG-30E;B2WN0286208MA0883
A0241;SFP+ 10G-SINGLESTRAIN 20KM (Tx-1270 / Rx-1330) (brand: FS/Qonitech/Atop/3Tech/6Com);B2WN0287057MA0241
A0084;SFP ATOP 10G-SINGLESTRAIN 40KM TX 1330NM RX 1270NM;B2WN0286428MA0084
A0194;SFP+ 10G 850nm 300M LC;B2WN0286825MA0194
A0400;PSU FORTI FG-50E/FG-30E;B2WN0286208MA0400
A1051;SFP+ 10G RAISECOM 10KM 1310NM;B2WN0286151MA1051
A0178;psu 12V, 3A for FortiGate 40 F;B2WN0286417MA0178
00006;CISCO CATALYST 2960C 12-PORT FAST ETHERNET SWITCH;B2WN0231043F00006
A1360;psu 12V, 3A for FortiGate 40 F;B2WN0286417MA1360
A0031B;POWER AC ISCOM5600;B2WN0286700MA0031B
A0912;Adapter 12V, 1.5A for BIVOCOM;B2WSBKA0139MA0912
A0084;6COM SFP+ 10G LR 1310nm;B2WN0286824MA0084
A0033B;FAN FOR RAX721-C-6C48;B2WN0287107MA0033B
00118;RAISECOM MODULE, 10/100/1000M IEEE802.3AH OAM;B2WN01AH020300118
A0224;Customized 1000BASE-T SFP Copper RJ-45 100m Transceiver Module (FS P/N: SFP-GB-GE-T);B2WN0286631MA0224
A0035;DUAL FAN FOR ISCOM 3000X SERIES;B2WN0150075MA0035
A0223;SFP+ 10G-SINGLESTRAIN 20KM (Tx-1330 / Rx-1270) (brand: FS/Qonitech/Atop/3Tech/6Com);B2WN0287060MA0223
A0022;Adapter 12V, 1.5A for BIVOCOM;B2WS0200138MA0022
A0194;SFP 1G-SINGLESTRAIN 20KM (Tx-1310 / Rx-1550) (brand: FS/Qonitech/Atop/3Tech/6Com);B2WN0286863MA0194
A0209;SFP+ 10G-SINGLESTRAIN 20KM (Tx-1270 / Rx-1330) (brand: FS/Qonitech/Atop/3Tech/6Com);B2WN0287057MA0209
00041;EATON MATRIX 2000 STAND ALONE INVERTER ( PN - INV-4820ESA );B3CD0700010800041
A0103;SFP 1G-SINGLESTRAIN 40KM (Tx-1310 / Rx-1550) (Brand : Atop);B2WN0286987MA0103
A0533;SFP+ ATOP/10G/DFB/1310/DUAL FIBER LC/DDM/10KM/C;B2WN0201011GA0533
00129;EATON MATRIX 2000 STAND ALONE INVERTER ( PN - INV-4820ESA );B3CD0700010800129
A0503;Starview QSFP28 100Gbps module 100GBase aggregating 4 x 25Gbps duplex LWDM (1295.6 nm, 1300.1 nm, 1304.6 nm, and 1309.1nm) wavel;B2WN00A0219MA0503
A9816;ADAPTOR 12V 1A;B2WN0150153MA9816
A1283;XGS-PON/GPON Combo optical module, OLT side, 20 km, commercial, DDM, RoHSXGS-PON: Tx wavelength 1577 nm, uplink rate 9.953 and 2;B2WN00A0289MA1283
A0223;RECTIFIER 220 VAC TO 48 VDC, 10A;B3CD0400030PA0223
A0229;Customized 1000BASE-T SFP Copper RJ-45 100m Transceiver Module (FS P/N: SFP-GB-GE-T);B2WN0286631MA0229
00014;PSU FOR RIVERBED STEELCONNECT;B2WN0100046Y00014
A0113;SFP 1G-SINGLESTRAIN 40KM (Tx-1310 / Rx-1550) (Brand : Atop);B2WN0286987MA0113
A1001;PSU FORTI FG-50E/FG-30E;B2WN0286208MA1001
A0274;SFP+ 10G-SINGLESTRAIN 40KM TX 1270NM RX 1330NM (Brand : ATOP);B2WN0286427MA0274
01195;MODUL RECTIFIER ( PN - ) ( PN - );B3CD042K010101195
A0136;SFP 1G-SINGLESTRAIN 40KM (Tx-1550 / Rx-1310) (Brand : Atop);B2WN0286985MA0136
A0001;Pengadaan Reiwa AC Window 1/2 PK CW-0501RA ODC Brumbung FRANCO SEMARANG;B9DM0004337MA0001
A0261B;ADAPTER 12V, 1.5A FOR BIVOCOM;B2WS0200138MA0261B
A0011;PSU FORTI FG-50E/FG-30E;B2WN0286208MA0011
A0540;psu 12V, 3A for FortiGate 40 F;B2WN0286417MA0540
00753;NEXT GENERATION CARRIER ETHERNET DEMARCATION DEVICE;B2WN0202011N00753
A1342;10 Gbit/s, 10 km, 1310 nm, dual fiber, single mode, DDM, RoHS, commercial, Raisecom USFP+ optical transceiver;B2WN0286151MA1342
A9367;ADAPTOR 12V 1A;B2WN0150153MA9367
00148;RAISECOM MODULE, 10/100/1000M IEEE802.3AH OAM;B2WN01AH020300148
A0012;SFP ATOP 10G-SINGLESTRAIN 40KM TX 1330NM RX 1270NM;B2WN0286428MA0012
A0543;SFP+ ATOP/10G/DFB/1310/DUAL FIBER LC/DDM/10KM/C;B2WN0201011GA0543
A0049;SFP 1.25G 1310nm 10KM DDM LC;B2WN0287028MA0049
A0865;ADAPTOR 12V 1A;B2WN0150153MA0865
A0037;SFP 1.25G 1310nm 10KM DDM LC;B2WN0287028MA0037
00013;TA5000 FAN MOD 19IN CHASSIS;B2WN0286010O00013
A0018B;AC POWER SUPPLY FOR RAX721-C-6C48;B2WN0287105MA0018B
A0044;SWITCH ISCOM 2624G,REDUNDANT AC POWER;B2WN0262020TA0044
A0247;SFP+ 10G-SINGLESTRAIN 20KM (Tx-1270 / Rx-1330) (brand: FS/Qonitech/Atop/3Tech/6Com);B2WN0287057MA0247
A8826;ADAPTOR 12V 1A;B2WN0150153MA8826
A0121;SFP+ ATOP 10G–SINGLESTRAIN 20KM (Tx-1270 / Rx-1330);B2WN0150089MA0121
A0487B;ADAPTER 12V, 1.5A FOR BIVOCOM;B2WS0200138MA0487B
A0151;POWER SUPPLY/ADAPTOR FOR GAZELLE R220I-VM-FL;B2WN0150108MA0151
A0197;SFP+ 10G 850nm 300M LC;B2WN0286825MA0197
A0413;ADAPTOR 12V 1A;B2WN0150153MA0413
A0263;PoE Injector Ubiquiti U-PoE-AT-eu ( 48.0V 0.65A. 31.2W );B2WS0200167MA0263
A0150;Starview QSFP28 100Gbps module 100GBase aggregating 4 x 25Gbps 850nm duplex MM (MPO-12) with Digital Diagnostic Monitoring (DDM);B2WN0287157MA0150
A0133;SFP+ 10G 850nm 300M LC;B2WN0286825MA0133
A0198;SFP+ 10G 850nm 300M LC;B2WN0286825MA0198
A0103;SFP 10G RAISECOM 10KM WAVELENGTH 1310NM DUAL FIBER SINGLE MODE;B2WN0286173MA0103
A0119;Starview QSFP28 100Gbps module 100GBase aggregating 4 x 25Gbps duplex LWDM (1295.6 nm, 1300.1 nm, 1304.6 nm, and 1309.1nm) wavel;B2WN00A0190MA0119
00661;MINI SWITCH HUB 10/100 8 PORT ( PN - );B2WN0262010300661
A0122;Starview QSFP28 100Gbps module 100GBase aggregating 4 x 25Gbps duplex LWDM (1295.6 nm, 1300.1 nm, 1304.6 nm, and 1309.1nm) wavel;B2WN00A0190MA0122
A0120;Starview QSFP28 100Gbps module 100GBase aggregating 4 x 25Gbps duplex LWDM (1295.6 nm, 1300.1 nm, 1304.6 nm, and 1309.1nm) wavel;B2WN00A0190MA0120
A0005;2x40G QSFP+ interface card, apply to S5600-EI (ESW-SUB-2Q);B2WN0286703MA0005
A0026;SFP ATOP 10G-SINGLESTRAIN 40KM TX 1270NM RX 1330NM;B2WN0286427MA0026
A0284;FS compatible for Edge-Core 10GBASE-SR SFP+ 850NM 300M DOM TRANSCEIVER MODULE;B2WN0286740MA0284
A0388;Starview QSFP28 100Gbps module 100GBase aggregating 4 x 25Gbps 850nm duplex MM (MPO-12) with Digital Diagnostic Monitoring (DDM);B2WN0287157MA0388
A0169;6C-SFP-0301D SFP 1.25G 850nm 550M;B2WN0286922MA0169
B0596;ADAPTOR 12V 1A;B2WN0150153MB0596
A0428;SFP+ 10G RAISECOM 10KM 1310NM;B2WN0286151MA0428
A0208;SFP+ 10G-SINGLESTRAIN 40KM TX 1330NM RX 1270NM (Brand : Atop);B2WN0286428MA0208
A0016B;DC PDU/DCDU;B3CD08A0003MA0016B
00965;NEXT GENERATION CARRIER ETHERNET DEMARCATION DEVICE;B2WN0202011N00965
A0287;FS compatible for Edge-Core 10GBASE-SR SFP+ 850NM 300M DOM TRANSCEIVER MODULE;B2WN0286740MA0287
A0036;POWER SUPPLY/ADAPTOR FOR GAZELLE R220I-VM-FL;B2WN0150108MA0036
A0017;6COM SFP+ 10G LR 1310nm;B2WN0286824MA0017
A0173;SFP+ ATOP 10G–SINGLESTRAIN 20KM (Tx-1270 / Rx-1330);B2WN0150089MA0173
A0027;SFP+ ATOP 10G ER 40KM;B2WN0286274MA0027
A0996;XGS-PON/GPON Combo optical module, OLT side, 20 km, commercial, DDM, RoHSXGS-PON: Tx wavelength 1577 nm, uplink rate 9.953 and 2;B2WN00A0289MA0996
A0877;PSU FORTI FG-50E/FG-30E;B2WN0286208MA0877
A0331;SFP+ 10G RAISECOM 10KM 1310NM;B2WN0286151MA0331
A0303;Starview QSFP28 100Gbps module 100GBase aggregating 4 x 25Gbps duplex LWDM (1295.6 nm, 1300.1 nm, 1304.6 nm, and 1309.1nm) wavel;B2WN00A0219MA0303
A0470;PSU FORTI FG-50E/FG-30E;B2WN0286208MA0470
A0084B;Power Supply STARLINK;B2WS0138153MA0084B
A0023;SFP+ ATOP 10G ER 40KM;B2WN0286274MA0023
A0852;MIKROTIK RB951UI-2HND ( PN - ) ( PN - );B2WS028N0113A0852
A0225B;ADAPTER 12V, 1.5A FOR BIVOCOM;B2WS0200138MA0225B
00478;FORTIGATE-30E HW AND WARRANTY;B2WN0262020G00478
00768;RECTIFIER 220 VAC TO -48 VDC, 4A ( PN - );B3CD0400030100768
A0013;SFP 1.25G 1310nm 10KM DDM LC;B2WN0287028MA0013
A0038;Intelligent Ethernet Demarcation Device/Router consists of: Compact 10G NID, half-19'' wide, 4x10G SFP+ for uplink, 12x1G SFP fo;B2WN0287074MA0038
A0538;SFP+ ATOP/10G/DFB/1310/DUAL FIBER LC/DDM/10KM/C;B2WN0201011GA0538
00889;MODUL RECTIFIER ( PN - ) ( PN - );B3CD042K010100889
A0203;SFP+ 10G-SINGLESTRAIN 20KM (Tx-1330 / Rx-1270) (Brand : ATOP);B2WN0150091MA0203
A0256;ADAPTOR 12V 1A;B2WN0150153MA0256
A0099;SFP 10G RAISECOM 10KM WAVELENGTH 1310NM DUAL FIBER SINGLE MODE;B2WN0286173MA0099
A0054;POWER SUPPLY/ADAPTOR FOR GAZELLE R220I-VM-FL;B2WN0150108MA0054
A0018;Meraki MR36 Wi-Fi 6 Indoor AP;B2WS0200136MA0018
00170;NEXT GENERATION CARRIER ETHERNET DEMARCATION DEVICE;B2WN0202011N00170
A0123;POWER SUPPLY/ADAPTOR FOR GAZELLE R220I-VM-FL;B2WN0150108MA0123
00558;MIKROTIK RB951UI-2HND ( PN - ) ( PN - );B2WS028N011300558
A0026;TA5004 POWER/ALM MODULE;B2WN02VG040CA0026
A1374;10 Gbit/s, 10 km, 1310 nm, dual fiber, single mode, DDM, RoHS, commercial, Raisecom USFP+ optical transceiver;B2WN0286151MA1374
A0229;psu 12V, 3A for FortiGate 40 F;B2WN0286417MA0229
A0074;SFP+ 10G 850nm 300M LC;B2WN0286825MA0074
00100;INVERTER 1 KVA INTARI TYPE (+/- 48 VDC TO 220 VAC) ( PN - );B3CD0700010300100
A0250B;Power Supply STARLINK;B2WS0138153MA0250B
A2527B;Power Supply o/p 24VDC - 1,2A;B2WN0286873MA2527B
A0849B;ADAPTER 12V, 1.5A FOR BIVOCOM;B2WS0200138MA0849B
A1348;psu 12V, 3A for FortiGate 40 F;B2WN0286417MA1348
A0059;FS compatible for Edge-Core 100GBASE-LR4 QSFP28 1310NM 10KM DOM LC SMF OPTICAL TRANSCEIVER MODULE;B2WN0286734MA0059
00438;MIKROTIK RB951UI-2HND ( PN - ) ( PN - );B2WS028N011300438
A0174B;PSU 12V, 3A FOR FORTIGATE 40 F;B2WN0286417MA0174B
A0406;ADAPTOR 12V 1A;B2WN0150153MA0406
B0130;ADAPTOR 12V 1A;B2WN0150153MB0130
A0557;Customized 1000BASE-T SFP Copper RJ-45 100m Transceiver Module (FS P/N: SFP-GB-GE-T);B2WN0286631MA0557
A0219;RAISECOM 3G/4G ROUTER-DUAL SIM;B2WN01AH020KA0219
